90 3152
1 64 62.465879501811955
1 65 88.80936543698951
1 67 52.54073641135022
1 70 22.805131923892286
1 71 43.58938042617422
1 72 50.39459699329463
1 74 83.82136819736206
1 75 79.39121157467693
1 76 81.63755369738821
1 77 71.05949520194285
1 79 55.07262683380207
1 80 64.32591028722264
1 81 29.603032005854626
1 82 89.56532436839476
1 84 89.03704210385635
1 85 16.60675407745241
1 86 9.486248491789553
1 89 30.157999842057322
2 7 11.363440820357626
2 8 78.65963626231414
2 9 43.33441816074179
2 11 75.3853916974199
2 13 44.907467393338685
2 15 9.199699525690193
2 16 40.32073252655382
2 17 35.262552436223245
2 18 14.137180459159184
2 19 96.79146412526661
2 20 11.959013136152649
2 22 20.50477349165262
2 23 34.712070861412165
2 24 95.3769038302442
2 27 8.416015034587316
2 28 8.028752024937512
2 30 15.475304999381173
2 31 28.121970792875707
2 33 38.04583195480997
2 34 43.67941907964965
2 36 70.54980654291525
2 41 66.38962249332411
2 43 90.853183051603
2 44 72.25234706326655
2 48 62.50957190630697
2 49 84.66300416939009
2 50 66.64137846669153
2 51 33.860247832653656
2 52 99.95616314812128
2 53 72.62380454076654
2 54 65.95984648500391
2 56 18.3628393566574
2 60 20.491606322015862
2 61 33.80343841944881
2 63 55.24314192620386
2 64 91.41926573862392
2 65 36.987752672642145
2 66 10.962129903840324
2 67 10.216200927201562
2 68 83.95465893812477
2 69 33.714446011003844
2 70 10.331757810916937
2 71 23.70780448351249
2 72 34.57658835890684
2 73 73.0967944033357
2 74 67.62723174502007
2 77 29.776567648743157
2 80 69.37878188356868
2 81 3.6550262813286176
2 83 74.52112664919865
2 85 43.893663070843004
2 86 18.31264488829097
2 87 5.175026681766588
3 4 16.967088913966226
3 6 38.830985629622646
3 7 82.68195166138524
3 9 48.139491504405406
3 10 3.8399317838371525
3 12 23.49581453364316
3 13 80.56947803950057
3 15 56.72950841827273
3 18 14.083423980605833
3 19 90.15823539393458
3 20 3.7702185587255443
3 23 67.43412933402976
3 26 50.66991235414053
3 27 45.005851199473106
3 28 4.455192138378235
3 29 79.18226128337433
3 32 36.55137620814567
3 33 23.028862024244983
3 34 77.78182961751264
3 36 22.304763311379222
3 37 44.50733324219552
3 38 75.35436238742395
3 39 57.63239833969965
3 41 8.93688326779107
3 44 32.32401404683848
3 45 49.64856073727361
3 46 26.064281830028676
3 47 15.531204061639613
3 48 14.388948156908603
3 51 29.212694734383263
3 52 21.176788091837704
3 53 99.73681397189495
3 56 93.03255700154973
3 57 30.506821356874166
3 58 35.46653206079003
3 59 80.01434045492822
3 60 31.132190007020625
3 65 54.18313931516806
3 66 58.06483935446436
3 67 49.05082341994034
3 68 41.1998716206793
3 69 34.410547245275886
3 71 2.56290741267351
3 73 57.5174687736717
3 74 29.65066058614242
3 75 89.28430051272315
3 76 9.388303989624152
3 77 58.691251753907764
3 79 58.15300387290657
3 81 11.96556958187748
3 82 69.7085071237072
3 83 34.03362226478059
3 84 17.7629645695485
3 85 31.46034956899065
3 87 48.000664919509354
3 88 55.79859260041672
4 5 28.074741338950258
4 7 84.52931620326963
4 8 51.884678877012185
4 9 22.957665929873002
4 11 93.08510116705793
4 13 98.13392403782956
4 15 96.33394971111801
4 16 89.55487049127493
4 17 59.106023466463675
4 19 28.583019100944604
4 21 84.20111351034043
4 22 37.87258720531788
4 23 3.8766809638198514
4 25 39.55337400611525
4 26 59.572569343349535
4 27 65.89341235040303
4 29 1.7292504225105882
4 31 38.09509788325095
4 34 61.88885036705258
4 35 64.76752803706319
4 36 52.054646046826974
4 37 38.081488652069964
4 38 1.1220753600391495
4 39 13.101196889922221
4 40 75.08611442705157
4 41 31.993886023997092
4 43 39.06671879035714
4 44 71.68597556482415
4 45 59.906250904392635
4 46 16.30112472732154
4 47 12.192450391140968
4 49 99.05646716033672
4 52 3.547277266851623
4 53 49.70122608895486
4 54 35.72212507411774
4 55 98.13451461279227
4 56 78.04214309667525
4 57 55.47982592186856
4 58 78.75134424233609
4 59 48.06338016470121
4 61 52.0399711026493
4 62 13.420401803314943
4 63 65.29027319509296
4 67 38.708335390900054
4 69 41.11838133825128
4 70 62.647898739238
4 71 43.61206520394605
4 73 83.18505685083326
4 74 21.42765254148241
4 75 44.61446358343917
4 80 99.65039312152693
4 81 59.707598048479
4 82 61.983892038286754
4 84 14.926911069211881
4 86 37.9129988157188
4 87 7.811042619693992
4 89 59.66518163547686
5 6 35.3213431202676
5 7 26.24458734549511
5 8 79.428388110947
5 9 39.46371305087288
5 11 91.81417187339866
5 12 34.240878492227054
5 14 61.171123859580746
5 15 60.843526117301856
5 16 11.604930259693985
5 20 24.492805216849177
5 22 30.127771739975255
5 23 57.075897710451166
5 28 15.020634154925624
5 29 30.720498905947927
5 31 45.36608038132123
5 32 23.925312824380597
5 33 81.76366997851851
5 36 15.941236141461031
5 39 28.482497667790724
5 43 42.66441749140115
5 44 38.73604152250187
5 45 11.769888733851307
5 46 70.57790776788713
5 47 44.60765468011406
5 48 93.82222551242421
5 49 14.791246205844653
5 55 13.44813571611366
5 56 53.236887589013264
5 57 89.35222217869163
5 58 49.187705041747435
5 59 36.91943676406752
5 60 38.95380787078317
5 61 4.860635985729149
5 62 5.7845990815979915
5 63 39.383487782164124
5 64 95.32965377831225
5 65 94.21000597211157
5 66 53.328212821919344
5 67 84.34714122565234
5 68 80.99046264098747
5 70 17.091933678248196
5 72 71.5186942553855
5 73 35.45130835473027
5 75 78.8892684243528
5 76 46.53559400216064
5 77 66.9919580732082
5 78 97.41222779600277
5 79 55.24690960221264
5 81 66.75327188626841
5 82 9.896469262860093
5 83 63.17177005236522
5 84 71.6822249268382
5 86 2.847629378087268
5 87 83.49414519809763
5 88 1.6648567404976622
5 89 69.47871826356393
6 8 71.73246742358842
6 12 16.087510752352802
6 14 64.44469818842335
6 15 15.238626773659094
6 16 77.68012249399538
6 19 11.82135252319304
6 22 79.52062762051699
6 24 50.33454718574144
6 25 63.945532116967605
6 26 95.04971066610594
6 30 26.336123970498736
6 31 95.18801752993036
6 32 49.82417090873545
6 33 43.862732643537534
6 34 63.290542648628346
6 35 38.01170502809195
6 36 50.82909303602208
6 37 7.396581930863444
6 39 61.68867930999943
6 40 39.021380782317586
6 41 84.90235552533402
6 44 51.95092592933155
6 45 90.79413521861423
6 46 72.81164599808623
6 47 15.235103823490288
6 48 77.22071096455295
6 49 80.6155191034768
6 50 23.980044428223298
6 52 32.16782115290776
6 54 43.623656566885096
6 56 68.51278648708495
6 57 10.270161952491543
6 58 71.0089824235918
6 59 45.82738614236283
6 60 19.146035200360686
6 62 17.68439349389959
6 63 11.512280995801717
6 64 91.95674559598521
6 65 68.25169609189807
6 66 40.148707886251294
6 67 91.53103948711131
6 70 82.10562820469185
6 72 45.68423073702199
6 73 2.485544619233238
6 74 23.561001685341044
6 76 87.35020396975412
6 77 18.74811287566112
6 78 84.53589549403655
6 80 38.31656532209859
6 82 87.2218440417188
6 83 59.14515135077673
6 84 33.86973527742506
6 85 54.836566890064404
6 86 11.280273118146997
6 87 36.49648477923573
6 88 45.919917759662916
6 89 74.38635838045288
7 9 83.50254151071904
7 11 98.51526372770887
7 12 27.177618816541848
7 13 18.807436100520274
7 14 82.95619917823589
7 15 37.71161464997548
7 17 3.9972499489314446
7 18 16.320357584766544
7 20 6.475893024945792
7 21 74.83623533132655
7 22 7.943558524584183
7 23 36.604452393676866
7 24 83.72190152984726
7 26 89.46392571387663
7 27 51.13725524630122
7 28 90.86235191845309
7 29 10.02411976240542
7 30 68.47964665176336
7 31 24.032006645416324
7 32 60.46637492909857
7 33 51.50888118508869
7 35 30.280846429583235
7 37 48.73170363433921
7 38 98.51689047460165
7 39 16.443543969865082
7 42 19.142429408561945
7 43 40.23791101470192
7 44 59.850990478410914
7 45 75.85298218461725
7 46 64.18700824139633
7 47 70.93128081690635
7 48 14.225010020445865
7 51 83.07345548852356
7 53 94.94715187537675
7 54 58.579085895069525
7 55 75.75887260572051
7 56 8.901363123128261
7 57 61.158705093508495
7 58 47.75874211943385
7 59 99.52230638962118
7 63 80.96167892371426
7 64 63.60658291008597
7 65 94.38560663635451
7 66 10.825798471640866
7 69 8.913929421576496
7 70 38.85359997097081
7 72 43.6932404789756
7 74 14.288188055169199
7 75 57.33357060084166
7 76 43.85566528958252
7 77 7.264083381104133
7 78 37.148109191234305
7 81 92.27909658609762
7 82 28.414499151271198
7 83 9.213862304721683
7 85 88.312258137188
7 86 43.33015824942055
7 87 3.1221064027576815
7 88 56.77106852503276
7 89 30.716270826769254
8 11 18.35695351112304
8 14 53.61604426086837
8 15 27.27786870559454
8 16 43.57533427157
8 19 63.575833661672306
8 20 41.18423500798022
8 22 74.89192106233372
8 24 29.305817223292223
8 25 14.090389982323918
8 26 61.698854192236944
8 30 89.01221769042714
8 31 53.3388337599998
8 32 24.868126479053796
8 33 44.07363653690606
8 35 93.43757996416169
8 36 78.06514443736667
8 37 49.96236360657448
8 38 60.26857318405603
8 40 70.09421938454129
8 41 68.53645556075277
8 42 71.63803448347014
8 44 81.8089995291887
8 45 63.855655375162186
8 46 51.272067589188474
8 47 77.49342441233189
8 48 55.08606858898768
8 49 57.24202577236443
8 50 82.03832295206344
8 51 76.47532557461595
8 53 51.73699305129318
8 54 95.52854665946461
8 55 66.79790282672447
8 56 97.0225567115213
8 57 19.476893107625937
8 58 24.91873190072504
8 59 93.72300805819685
8 60 58.909228062362914
8 63 88.56166750534251
8 64 70.91659556546975
8 66 7.1981884469107715
8 67 18.363386387708463
8 70 54.44823739273818
8 71 3.1711009476104013
8 72 14.45876541709527
8 73 77.15180524377656
8 74 49.03414441994144
8 75 14.853242606597233
8 76 1.3121598086499036
8 77 89.49071562942589
8 80 45.03070862240594
8 81 97.4011041671741
8 82 24.787833315578553
8 83 97.8435842196611
8 87 31.24245413359472
8 89 35.611634148492165
9 10 83.87896567041543
9 12 53.44879512384741
9 13 12.684937780287651
9 15 79.3396812771776
9 17 73.66004579970965
9 18 22.797613420762556
9 19 89.06397692843338
9 22 17.44711593474802
9 23 35.598179566260775
9 24 69.95812362181586
9 26 25.856141135103023
9 27 96.27029148512584
9 30 83.36091326103838
9 31 52.72298824579277
9 34 86.63743426822839
9 35 1.8888270242492196
9 36 96.13896989036775
9 37 18.803056550787176
9 38 57.936612206702705
9 39 83.21610053765455
9 41 19.615481061165816
9 42 54.47380466679974
9 43 29.77136035017214
9 44 77.4604614613716
9 47 5.126718966444883
9 50 74.40160036095276
9 51 40.8970857817789
9 52 52.50619970590021
9 53 79.87744505552949
9 54 25.7291350850428
9 55 48.30955080366652
9 57 74.05476949642642
9 59 21.772216974438034
9 60 77.419596376569
9 61 89.12680628528695
9 62 48.003843961292134
9 63 72.08861679857587
9 64 60.776158711900386
9 65 72.07672246723679
9 67 98.8747847194318
9 68 75.59794132296135
9 71 82.25405154479223
9 73 13.538174126059298
9 75 7.894306470545959
9 76 70.42768216771618
9 78 76.62307485834722
9 79 34.823440465450815
9 80 8.14355217815851
9 82 82.60725008190629
9 83 58.269766071417244
9 86 69.48465071131648
9 87 6.859784791625162
9 88 20.231625919668804
9 89 45.563988907022186
10 11 77.70535112979435
10 12 80.68569066905523
10 13 16.567713596189726
10 16 68.31427303997874
10 17 60.367811887302416
10 18 25.407405137907496
10 19 85.20579433565545
10 20 79.94000074463237
10 21 80.62384601285227
10 26 66.63466232230519
10 29 40.21111640270571
10 32 2.185347269099971
10 34 89.63833140035808
10 35 64.57467351034997
10 36 97.87620903975842
10 37 38.43505166074604
10 38 13.243434950859047
10 39 45.80147574083344
10 41 4.914485110726858
10 43 74.57424573003982
10 45 49.551865584973775
10 46 39.76949608936933
10 47 56.45657911757234
10 49 15.655882662295529
10 52 86.87575736550272
10 54 56.27407749568762
10 55 5.6072976357870425
10 56 62.3892071272335
10 58 57.150655796331726
10 59 31.436429900762885
10 61 26.935252553223687
10 62 4.223240296361176
10 63 98.29457488855874
10 64 47.829512227134416
10 65 54.90235438081252
10 67 67.36432394043784
10 68 71.68738315451668
10 69 48.256670542503095
10 70 89.03495366175156
10 71 79.23458934464931
10 72 29.8274817541959
10 73 19.96865849086732
10 75 48.43792516858307
10 76 54.37966779277628
10 78 74.5722930755379
10 79 44.78196259781829
10 80 17.0980962205122
10 81 62.38740214823848
10 82 73.91820543956327
10 83 1.2376055793015777
10 87 42.79717306656488
10 88 49.43788650008438
11 13 99.73947815993324
11 14 41.05707294721935
11 16 10.11122375948381
11 17 52.03183091910879
11 18 17.016715675159105
11 19 51.186961667740796
11 20 90.99802401871251
11 21 60.719403840714584
11 22 23.95322585051143
11 24 40.22760695617601
11 26 94.2866989269467
11 28 56.88090100942234
11 29 11.254898038526141
11 30 4.890945151688601
11 31 5.583554248986055
11 32 18.51726935713567
11 34 48.60612803279504
11 35 20.172244806800865
11 36 70.53512386608256
11 38 31.949435190933208
11 40 58.56122250457092
11 41 95.03666407369009
11 42 49.39986887995835
11 44 46.34675506815625
11 46 90.31824852088371
11 48 28.590954444932983
11 50 5.790807351790009
11 52 56.24189666198873
11 53 74.88605957590033
11 54 61.05735829351703
11 55 93.28138146142602
11 56 99.76263531732177
11 57 22.4066701049705
11 58 20.45292314435722
11 59 35.428178119467425
11 62 29.09307159980575
11 64 79.62789826070735
11 65 83.24552400301823
11 66 78.9651588030429
11 67 94.74069816154675
11 71 33.87836022454236
11 72 19.78737546197037
11 73 97.6290159727377
11 74 89.66508832497874
11 75 71.98293625677051
11 77 81.01744973137478
11 78 40.6330146219736
11 80 63.44532787174276
11 82 64.84001735415154
11 83 35.19653628788749
11 84 82.84808321839844
11 86 45.641271217474
12 14 96.56197860603922
12 15 31.223290992453236
12 19 65.10775560039252
12 20 97.51510089598818
12 25 41.86226847850223
12 26 42.29593684566328
12 27 80.78790200503899
12 28 36.447425384863365
12 30 11.27214717998262
12 31 83.13911716540159
12 32 61.398054303655705
12 33 10.857237164005191
12 34 20.04343970729754
12 35 30.590102085720783
12 37 3.0768889161592763
12 38 60.656577763768944
12 40 51.84472863886428
12 41 9.729868027891609
12 42 70.75019139136525
12 43 91.7697204281373
12 44 51.13210308013439
12 45 11.294930757102865
12 48 79.23897109434039
12 49 17.621325890410745
12 51 69.18329365603144
12 53 19.64575624847468
12 54 64.11194392683846
12 57 18.261672226780572
12 58 95.48776342130633
12 59 45.21170533100879
12 60 67.7894824079296
12 61 89.15291218462164
12 63 96.100994141595
12 64 48.77941356465382
12 65 74.2084413917755
12 66 55.75384803953771
12 68 94.96517436557292
12 69 3.09619592747237
12 71 31.8055398247504
12 72 50.641238251312956
12 74 32.39171584676689
12 75 18.594166165911965
12 76 16.54075332004964
12 77 93.17607289038564
12 78 9.796738685605447
12 80 34.09590732046191
12 81 86.0584389394252
12 83 94.76864672383725
12 84 88.44828681242168
12 85 39.470027989762045
12 86 28.699017548532918
12 87 18.2939885973898
12 88 24.195384405454412
13 15 84.8009426294197
13 16 45.285976187486575
13 17 39.87919928972847
13 18 42.25213263139068
13 19 61.38880266886585
13 20 21.13800779715642
13 23 70.22642201686641
13 24 96.20426290321198
13 25 12.034379815154203
13 26 89.99498349740247
13 29 40.178940437606876
13 31 59.7668146407728
13 32 64.49879672729898
13 35 22.648292663302175
13 36 59.08903386986553
13 39 50.489946451593205
13 40 43.21922507056818
13 41 35.068964981990064
13 43 88.03924272503195
13 46 88.69888146421106
13 47 49.23841401145621
13 48 73.40550060496155
13 49 10.197452921526478
13 50 34.315828279159184
13 51 23.130326854440906
13 53 12.105974653124237
13 54 20.360531254035465
13 55 20.059930800340485
13 56 75.90689428988175
13 57 23.38021540742576
13 59 10.66410966032432
13 61 62.86673324114829
13 63 58.501126634758
13 66 65.64713707687709
13 67 12.641041002822398
13 68 9.484827143607978
13 69 43.26957864074607
13 70 98.32044974493108
13 71 38.769904989419906
13 73 55.00363576979617
13 74 57.491855198392784
13 75 37.02112556126693
13 76 69.77849610594285
13 77 16.266860170747062
13 79 99.31519913105622
13 80 55.779396872956326
13 82 17.041597644197115
13 83 8.482859031910216
13 84 91.81057317647335
13 87 22.879357246043764
13 88 53.596041821847535
13 89 70.29507270135859
14 15 33.49353320330559
14 16 91.5136207841092
14 17 83.68265332850014
14 18 75.20540245257018
14 19 88.63219736207859
14 20 4.225613764980511
14 26 16.248144578953738
14 27 72.01198502741792
14 29 69.02599553179849
14 32 22.000179611285517
14 33 16.558129779975186
14 34 50.82437627530033
14 35 43.26338976472102
14 36 49.794246309077145
14 38 3.9087292493421684
14 40 66.59799097353581
14 41 97.48055939393609
14 43 8.135470255008986
14 47 76.64672852614011
14 48 58.419463293932324
14 49 79.89251705065779
14 51 55.87669156244442
14 52 96.56438620823054
14 53 18.324721394842022
14 54 31.64155193660374
14 55 8.873567334951566
14 56 8.95690794046527
14 58 79.46413182455836
14 59 72.18390540563016
14 63 15.543961058189318
14 64 71.05981400662634
14 65 38.80796379523244
14 66 18.181109977996737
14 67 23.877116586878795
14 68 44.47294617658021
14 69 45.35208022146639
14 72 54.006431205472246
14 74 8.768021753170894
14 75 88.82629329449779
14 76 24.69447782090912
14 81 49.86953532565288
14 82 77.28890875205046
14 83 21.88502397334335
14 85 45.897416084020605
14 87 98.94472093315153
14 88 19.987337909190362
15 16 54.0626647112765
15 17 82.77395014412215
15 18 73.50844277870716
15 19 76.33740919475825
15 21 74.19300098523385
15 22 62.477584663124816
15 23 66.63126797047113
15 24 33.288974855498985
15 25 11.301872760387106
15 28 6.712246768712543
15 29 26.57644559249541
15 32 40.26547958150424
15 33 70.61808681351955
15 34 48.74850196266802
15 35 70.74284855916233
15 36 17.05614112720359
15 38 57.11244014387299
15 41 74.19962599594042
15 42 73.29555445329666
15 45 80.3601320566318
15 46 68.78500995645707
15 48 64.88616327010746
15 49 57.002606892923495
15 50 78.5197252551181
15 51 49.09423157040519
15 53 74.07107875599854
15 56 45.94432078877075
15 57 72.72850860062658
15 58 47.78723366277608
15 59 34.1869360746344
15 60 0.9983425460923566
15 61 20.249502467418424
15 62 1.6696655865550394
15 63 55.73408793292598
15 64 71.63361568169593
15 65 93.17191327370873
15 69 9.373282850599914
15 70 99.4897792828531
15 71 89.82107983644796
15 72 17.326167774737698
15 73 46.59297619190772
15 74 7.831132177799337
15 75 41.5256748745516
15 76 80.15929931236604
15 77 20.367267245455373
15 78 13.56491193044049
15 80 23.879882875555065
15 81 92.92098037602052
15 84 38.18672351962447
15 85 45.310392883845395
15 86 91.31713374180272
15 87 94.80182647514668
15 88 23.383581103084516
15 89 60.357721196210974
16 21 96.7873895218558
16 22 69.89620124252093
16 23 16.43475248418931
16 24 8.021328165188812
16 26 20.3724358913016
16 27 91.69732905748349
16 28 31.799170485439113
16 29 65.62635127894544
16 31 43.50600040528905
16 32 41.30136835265382
16 33 29.62126938458204
16 36 42.28133103929484
16 37 95.9450947275378
16 38 94.66939058799362
16 39 97.8785579711672
16 41 76.71746249539399
16 43 76.45687243029691
16 46 16.19974000468358
16 48 10.771390496230463
16 49 41.934361381441555
16 50 15.180086207094758
16 52 51.086797175008776
16 53 68.14922292564611
16 55 65.8454948417994
16 56 59.8379732076725
16 58 18.79891668430407
16 61 81.8028031067287
16 63 22.827491703994518
16 64 64.02043318338097
16 65 94.15506910832435
16 66 81.15635109384965
16 67 5.864581363119827
16 68 68.41790925344955
16 69 67.4769652264126
16 70 28.103988161709943
16 71 64.33543122800253
16 72 41.63232977330055
16 73 35.824552927051975
16 75 36.03207918744363
16 76 96.42284158325695
16 77 16.683967856668357
16 79 16.93880546322292
16 80 68.34746073738091
16 81 60.97563321549516
16 82 84.64741771569722
16 84 21.13303764601132
16 85 76.03894038062425
16 86 45.18064287795124
16 87 65.08015860578884
16 89 92.63012839869289
17 18 43.020801033729356
17 19 85.54732845816481
17 20 73.37620315800045
17 21 47.09633874218039
17 22 67.90415164841163
17 24 22.52956335786679
17 27 45.177532038625024
17 28 83.06210026213908
17 30 91.65084599885564
17 33 56.967168613602404
17 34 56.51382663980839
17 36 56.824197768263815
17 37 74.4141685412703
17 38 93.79920973435974
17 39 19.51075346435483
17 40 52.71761015728429
17 41 59.39742800442652
17 43 28.502315315504713
17 45 19.343879452620254
17 46 22.726449318693483
17 47 27.25774224388633
17 48 19.297785639458816
17 50 52.12607775716643
17 51 65.51307401916127
17 53 32.11848954939237
17 54 8.894784831355532
17 55 88.35738255418858
17 57 38.83599053433856
17 58 30.90284964481925
17 59 60.03770730139045
17 60 67.38384689225055
17 61 10.882971215754036
17 63 16.86891807704307
17 65 58.87959467934469
17 67 39.13184072276987
17 68 46.863297210903035
17 70 74.3124584705668
17 71 62.89174509588552
17 72 53.25256861796533
17 73 55.12570296479934
17 75 68.53968731323862
17 77 9.771574446134704
17 78 25.136160972238784
17 79 18.416111469101818
17 80 60.68397664333729
17 82 73.32326549209934
17 83 3.6650153157152476
17 84 93.95348660762245
17 85 52.87323022252711
17 86 78.70408847079683
17 87 6.080745646404883
17 89 58.463940898878455
18 20 52.7697784612393
18 22 26.72696472453012
18 23 25.903148036861747
18 24 66.54176785157313
18 25 4.364083612519219
18 26 71.2115264535009
18 28 56.08482551205576
18 29 7.545001974313312
18 30 68.1358207728635
18 31 23.777588212086005
18 32 95.85842062339468
18 33 25.175349650123625
18 35 97.51417725486769
18 36 81.46843069652746
18 38 7.94758870623762
18 39 79.59477349789091
18 40 10.56677382563595
18 41 3.1392050841264876
18 42 87.87230258947754
18 43 77.38883120218455
18 44 26.717947198575196
18 45 98.50290109859576
18 49 93.00857827467762
18 50 65.37568978679052
18 51 62.161757458109854
18 52 30.771104466066536
18 54 23.936841489937866
18 56 48.946149072572084
18 57 93.6171983170786
18 58 54.55009654913486
18 59 97.09665529461896
18 60 85.92360635461219
18 61 9.529703074948225
18 62 87.46128519164608
18 63 48.440836887334
18 64 74.93527325186965
18 65 61.17104677064185
18 66 41.7523688737326
18 67 78.47125947894989
18 68 55.88192555325811
18 70 99.49047888206967
18 71 46.510893565104716
18 72 42.48197973047685
18 73 78.00379051580629
18 74 33.73011873369425
18 75 87.24323779835738
18 76 37.93386123797243
18 77 38.064243933407745
18 78 94.55090923984766
18 79 72.47939081232832
18 80 45.90118420578479
18 81 56.00779616003464
18 82 89.04802213782405
18 86 14.360909221121492
18 89 35.773504201539865
19 20 41.71647561581692
19 21 62.18593892810398
19 23 65.38238143093037
19 24 45.77988864835082
19 26 94.83873479373186
19 27 39.58215708708204
19 28 98.43337858395466
19 29 64.37029234805942
19 32 56.59995286374816
19 34 47.10835310906472
19 36 57.81130024739323
19 37 62.19643114974306
19 38 59.87179695036857
19 39 71.52569101794232
19 41 24.29200544894573
19 42 70.5381486946714
19 43 51.60870052407591
19 44 1.3408162975786937
19 46 52.811381626205616
19 48 83.04958174514294
19 49 94.52983891358335
19 50 13.419338582531722
19 51 85.99048999955967
19 52 81.03895062113375
19 53 25.71314175510904
19 55 25.95469097875264
19 56 29.525694246669275
19 57 81.19437285329384
19 58 91.94773692281788
19 59 50.979186528343725
19 61 57.82879066276703
19 62 51.599332842077644
19 63 6.422832632631516
19 64 18.092007969433823
19 66 46.85987425602604
19 67 76.70879066675506
19 69 80.84573803024192
19 71 62.26351702587899
19 74 39.9533328001267
19 75 96.7889799957568
19 77 34.1295990994682
19 78 98.81806961093278
19 79 46.607557202806085
19 80 80.59981700641637
19 81 91.15652017030787
19 84 93.21408386803249
19 85 33.210063805909805
19 86 47.64673305244616
19 87 40.017436720469995
19 88 8.5814933700522
19 89 75.35699572060706
20 21 25.927277748249175
20 22 10.167218622930733
20 23 75.13317601287069
20 24 61.053733002191116
20 25 77.40119895481608
20 26 46.33010900034834
20 27 50.36753173549122
20 28 30.898200530372726
20 29 34.651362465425564
20 30 99.4685625021902
20 31 4.59849453973389
20 33 76.38848574915194
20 34 14.638932981496197
20 36 65.04894097734919
20 37 77.81434474719093
20 38 31.3333389613889
20 40 75.51413560635807
20 41 4.862772465464368
20 42 14.36481641609648
20 45 61.588458205882624
20 47 73.3936771142147
20 48 43.759693865576516
20 49 92.6998107316848
20 50 42.477324389116895
20 52 93.55411130559679
20 53 99.25282595391111
20 54 50.52265520259566
20 56 7.998569856778857
20 58 61.42624868349989
20 59 25.227269951242263
20 61 54.703482449452224
20 62 60.727197026392865
20 63 52.02050181151383
20 64 18.80073895702065
20 65 27.13780902625136
20 68 17.906575029405474
20 69 82.06648461959229
20 70 91.19947931214625
20 71 49.893713114578006
20 72 35.552951983393555
20 73 31.37596311023849
20 74 10.853743285697893
20 75 68.41436524390477
20 77 45.02992568575147
20 78 75.37998212310663
20 80 79.63319563500647
20 81 89.6843781666577
20 82 37.334744703044095
20 83 12.410094598511016
20 85 71.08275244136831
20 87 46.31801018408648
21 22 7.9880327098601756
21 23 5.619361394363469
21 24 71.79052416652101
21 26 46.62503913055717
21 31 90.57290094403558
21 32 80.0090815577908
21 34 6.997180238806255
21 35 38.638291776940584
21 36 99.38327824688707
21 37 56.953669335864845
21 38 61.878007094746124
21 41 94.90425290503838
21 43 72.27091659827646
21 44 81.54083249423583
21 45 47.31479651015024
21 47 15.510143321118939
21 49 62.948860564118476
21 50 15.369862163639647
21 51 70.89920235307088
21 52 98.76998224011
21 53 37.918693823037216
21 55 90.23127119983387
21 56 61.029723410704584
21 58 47.77129062584583
21 59 44.207202315605045
21 60 57.72685997344505
21 61 18.252678357134013
21 62 76.6503830539097
21 64 44.12536071709345
21 65 60.22560908899836
21 66 60.18181461350921
