40 615
32 36 50.13656142689429
32 37 35.66562129804682
32 38 79.4472722181271
32 39 6.475837797045398
33 34 23.778259557977506
33 35 74.4516312645977
33 36 34.80481536091075
33 37 19.526526526518815
33 38 92.90701669027007
33 39 97.74544044827807
34 35 85.60954288985552
34 36 38.51100062041155
34 37 84.78198516327504
34 38 39.198655039868015
34 39 55.458623162534366
35 36 99.50525035088627
35 37 77.29187346208178
35 38 46.626955157644794
35 39 79.40214896462693
36 37 87.26530821216595
36 38 93.96343338285737
36 39 74.81260842629506
37 38 70.29542803708289
37 39 52.59491379152328
38 39 36.718645428578206
