200 15646
0 180 77.52650125562855
0 181 82.12161786552373
0 183 59.70292269371777
0 184 16.213488098654164
0 185 36.68667718403673
0 186 62.47404997799273
0 187 78.34234450748703
0 188 5.362654118647675
0 191 23.142641845371458
0 192 92.04421669428042
0 193 52.94046600860901
0 194 96.65730483386366
0 195 78.21028704955631
0 197 99.11745674307694
0 198 32.76672055594403
0 199 4.258606455684537
1 2 20.720157596575966
1 4 57.0159394606332
1 5 97.59654709886297
1 6 74.89677065491989
1 9 37.1276350973088
1 10 20.292831310278356
1 11 87.47226474703876
1 12 82.65374353504082
1 13 4.680009864478001
1 16 56.068230301915364
1 17 24.562479725370476
1 21 82.98559537328134
1 23 52.06117607074258
1 24 3.837315544100868
1 25 45.25432611037178
1 26 13.140511480794515
1 27 31.47901497251384
1 28 47.72024243025773
1 29 68.7587063231513
1 31 18.750651639189094
1 34 98.56979547526541
1 35 17.69993733530106
1 36 34.891098925487846
1 37 63.48130633083195
1 38 83.44429878817309
1 39 93.92072185785304
1 40 53.809907020556174
1 42 74.56793258055771
1 43 72.35653261456719
1 46 93.03384707919201
1 47 29.760498743027686
1 49 87.23724740217712
1 50 36.5977019100415
1 52 69.36547869133845
1 56 20.45445803010919
1 57 49.96370916096001
1 58 80.34433686444584
1 61 72.29023355397423
1 62 58.27707546236296
1 65 33.18205480485896
1 67 11.137776160721687
1 70 74.89661519377282
1 72 27.412352316080508
1 74 74.2748002223408
1 75 10.870423649977116
1 78 34.76319235102021
1 79 42.762750207233836
1 81 76.92444389333149
1 83 49.94019875062035
1 84 15.062722285596053
1 85 89.43455658022778
1 86 65.95587326102084
1 88 41.01253506147333
1 89 44.82629287001802
1 92 22.89918925799533
1 94 54.7884259816843
1 96 57.66834293800583
1 97 60.099536570052614
1 99 92.43905371207411
1 100 46.714921684621004
1 101 49.83052157222941
1 103 31.3912310856052
1 104 96.5258373912867
1 105 40.57694381505013
1 106 55.81154328379133
1 108 60.18684893971931
1 110 87.16276793562628
1 111 78.4596647506285
1 113 18.48706594113566
1 114 75.50526270384121
1 115 52.29028739852929
1 118 11.863736050551834
1 119 38.79874789638512
1 120 33.31304032337879
1 121 23.645924218660696
1 122 94.14033047254449
1 123 88.5587737205521
1 124 22.271975193883396
1 126 90.03745785061493
1 127 65.31824504622698
1 128 79.25201438444209
1 129 50.91415163371773
1 131 27.60774082955996
1 134 14.935796726714416
1 136 62.003194302687106
1 137 58.01741781211428
1 138 72.78803019612646
1 144 67.09608893767232
1 145 16.930997587964345
1 147 46.05821841101064
1 149 62.70486658177843
1 150 40.6631259306947
1 154 3.219054400862414
1 155 60.47262026639466
1 156 20.98409924193364
1 157 86.241690571823
1 160 69.34484607188772
1 164 18.698538347075512
1 168 25.71611715245788
1 171 15.966058910799681
1 172 13.339563194377414
1 174 51.996407537859426
1 176 36.12747310614375
1 177 97.98931757281181
1 178 41.66458062422584
1 179 24.628310600282024
1 180 97.6670525837121
1 181 1.1430052832326378
1 183 62.512399272967805
1 186 41.496938238416135
1 187 29.488757360604083
1 189 78.56484611629149
1 190 23.3506533467789
1 192 75.30777605876264
1 193 72.53704968195197
1 194 3.4643048826687814
1 195 81.43090574230183
1 198 83.40333634910525
1 199 71.1966390222393
2 3 13.894031296206427
2 5 99.08880117818708
2 6 32.32726670785911
2 7 58.0327933041779
2 10 35.67380351927568
2 12 56.028445754070354
2 14 65.9270203495162
2 15 17.040080464265433
2 16 1.1010412953155782
2 17 74.61495584943668
2 20 62.86452170009311
2 21 96.86455395036656
2 22 37.483791283809445
2 23 63.791007523956736
2 25 77.33260218062475
2 27 70.85212245092195
2 28 9.20641981950772
2 29 99.44537732024538
2 30 44.96718309291461
2 31 47.07564037070469
2 32 46.62853250634839
2 33 68.12563623856055
2 34 60.23099392824203
2 35 55.8372981307349
2 37 5.434317665718262
2 38 31.622064911537695
2 39 42.1877854938588
2 42 68.02033186945255
2 43 11.215282341150397
2 44 30.878634024185555
2 46 79.48847441134792
2 48 75.56353485409804
2 49 74.28077933439431
2 51 14.672841198119968
2 52 32.1561319716003
2 53 4.113773174839529
2 54 15.237192267041067
2 56 96.927015495779
2 58 17.865977169812275
2 59 64.63153919067973
2 60 32.60344920669907
2 62 12.752624753163033
2 63 86.87945667673371
2 64 41.92167350915506
2 66 33.2945008258222
2 70 64.679620236634
2 71 15.33754650598456
2 72 35.546120703775436
2 75 32.63954180525026
2 76 70.62879964107965
2 78 57.91549177476146
2 79 46.46719951266729
2 81 58.82671603872556
2 82 44.75028583260335
2 84 70.87320234416592
2 87 67.19598008420665
2 88 91.24721521853972
2 89 78.60172649805023
2 91 75.83056405282838
2 93 24.38817587329923
2 94 39.79705217053466
2 95 3.1069451074993095
2 96 72.49703159012249
2 97 48.76225986807586
2 98 27.117720775561406
2 103 56.071125140974814
2 104 91.34699570514186
2 106 84.86666072349938
2 107 42.15343030341307
2 109 56.70755630031942
2 110 23.34193067996769
2 113 51.24924892898634
2 114 90.74340186003033
2 116 59.444972967835966
2 117 69.36571910265629
2 118 23.84783582329135
2 120 42.1403598836227
2 121 46.071966416356524
2 122 88.5531628203964
2 123 16.517001360224562
2 124 96.0979086698966
2 125 67.31954249548895
2 126 92.62473815267985
2 129 69.04085689903201
2 130 81.67581639617215
2 131 11.014662424067938
2 133 45.315927264689144
2 134 85.6668642382366
2 135 48.22007114984968
2 136 1.9928259194406701
2 137 37.43649044995738
2 138 88.92126682461807
2 140 26.540788387961932
2 141 52.51353323393422
2 142 57.13885380050869
2 144 82.92948719607523
2 145 6.9698156031426395
2 146 41.98875641001657
2 148 28.01891007272304
2 149 57.34771530325943
2 150 80.59880328757342
2 154 42.57424744760168
2 155 39.15059807505445
2 157 34.96738740337288
2 160 89.9427140038396
2 161 90.78322809154307
2 162 94.29291693997294
2 163 84.87641584840678
2 164 83.82687935612368
2 165 95.93713796908904
2 166 57.197928478207324
2 169 61.136039274260376
2 171 33.36897547171326
2 173 28.233804623703076
2 174 48.871612601660914
2 176 99.42901823010823
2 177 14.173716025171538
2 180 24.389704405521712
2 181 88.94585627351498
2 182 77.1965334598157
2 183 20.636784868298555
2 184 82.54399160129108
2 186 26.14288320501829
2 189 52.70834645467392
2 190 27.23949042495805
2 191 51.893826388366634
2 193 62.40664687981787
2 194 61.798078890729705
2 196 69.29410976277914
2 198 47.74253172602046
3 4 74.98537177354697
3 5 45.377308008323894
3 6 4.150112017851072
3 9 71.08885125813472
3 10 12.85717400576441
3 11 76.44348208685476
3 12 89.98776081066059
3 16 6.650059279912145
3 17 45.90388435333676
3 19 71.8619358957394
3 22 78.63123448683953
3 23 52.2192788250356
3 24 88.58496681069118
3 25 86.5326106336889
3 26 31.945563714627273
3 27 70.65367709390294
3 28 73.45544930420547
3 30 98.41553085548466
3 31 12.723945160422339
3 32 43.74282356304552
3 33 7.405608510462782
3 34 80.68629134727921
3 35 40.437018098568366
3 36 88.60058737989294
3 37 33.612725211052364
3 40 55.68285628656915
3 41 12.566695029464448
3 43 21.73519963074823
3 44 4.815822470912557
3 45 44.4135922407518
3 49 84.58066579607642
3 50 46.27295763655378
3 52 71.77726800869104
3 53 63.95499716094209
3 54 59.64175718046855
3 55 13.82711509311627
3 56 95.06300833889031
3 57 61.23667011015671
3 58 54.46000050373201
3 60 92.91064324308368
3 61 43.860263732286434
3 62 20.25860630067762
3 63 67.09530903199433
3 66 99.567628753362
3 71 53.91783410000908
3 72 96.37892297119926
3 73 33.72273448265818
3 74 51.86801841502388
3 75 48.828352901936775
3 76 21.0010378474562
3 77 28.603263659420783
3 78 6.036427848363668
3 82 84.55878502616785
3 84 80.57631422697366
3 85 58.47877226132206
3 86 98.1703044784396
3 88 35.321159682767664
3 95 40.90170721921547
3 96 27.82750352611616
3 97 23.598132449064916
3 98 12.070759062129104
3 99 60.17928257692038
3 100 30.53977687487327
3 101 11.284110601775962
3 102 96.15484791011504
3 103 61.03136496551643
3 105 85.38845080529131
3 109 17.51138004012844
3 110 89.1201288950096
3 111 53.30988796991133
3 113 65.73242513787531
3 114 46.410441101233275
3 116 29.843112915573084
3 117 60.888523027415616
3 118 43.79511275221472
3 119 21.892979975242284
3 121 27.305764714029866
3 122 97.46935434191684
3 126 83.97394650996569
3 127 66.15779754549804
3 128 66.64760764029671
3 129 69.69754118377183
3 131 16.843730156683357
3 132 84.42891182679296
3 133 40.242886423201185
3 134 8.476598016037917
3 135 20.13509333205466
3 136 12.796430277334013
3 137 85.67947533585681
3 138 10.994764568819091
3 139 1.4434969158008597
3 141 25.1401013033277
3 142 63.73521887447178
3 144 6.910519777725869
3 145 59.46324694359418
3 146 11.941470223699698
3 147 80.72808500140914
3 148 11.739928528435144
3 151 73.86771853728912
3 152 81.91265744620034
3 154 5.247188419908343
3 156 70.26439109351239
3 159 18.335277880316525
3 161 32.75398786246332
3 164 51.465678035199645
3 165 46.05229339643056
3 167 87.43143089203654
3 168 65.84272532428616
3 170 13.39970986280292
3 172 58.171879545679516
3 173 57.13164474101317
3 174 60.17926799369933
3 177 16.401823487751162
3 178 58.35991451709213
3 181 8.676521016196466
3 182 1.4442017016020525
3 183 80.04505834793879
3 184 18.40509058831344
3 186 74.61120068740584
3 187 63.62580984356863
3 190 68.07670354363867
3 191 5.230049025168953
3 192 15.02403747869521
3 193 31.86204395354293
3 195 70.46490894122357
3 197 94.72146957476589
3 199 5.816080127479441
4 5 57.61966078935321
4 6 75.81182699984114
4 8 15.722229292183474
4 10 32.144375233133566
4 11 25.129720038774078
4 12 67.54738945463652
4 13 70.07587401400686
4 15 13.058676436377247
4 16 82.02665664484142
4 17 76.07389368977533
4 19 47.61723620640831
4 20 35.409547029091634
4 21 14.532833694353627
4 23 61.79151371677103
4 24 87.98727287287363
4 25 2.160318877194942
4 27 92.73235225074716
4 28 36.77075064189943
4 30 31.29985434096551
4 31 98.8085378696789
4 32 77.46046737992091
4 34 92.78117929681439
4 36 91.3503796456162
4 39 93.88600036360522
4 40 23.37418445511736
4 41 90.57938775711747
4 42 44.17005310444419
4 43 12.142707823926346
4 45 3.2039029064446884
4 46 90.32733708216976
4 47 65.3697064592683
4 48 51.36900275791881
4 49 38.861329975141835
4 50 20.466189273399756
4 52 58.92434408383616
4 54 47.59967665262081
4 56 61.46898593189886
4 57 47.17190625388196
4 59 87.0383257812803
4 60 46.577650390109184
4 63 43.46574740146676
4 64 44.169835431198976
4 67 25.739214711665156
4 69 25.231977001034313
4 71 50.61031291893219
4 72 28.042984111865156
4 74 40.580575454274154
4 77 32.07197682211029
4 79 17.069731214703342
4 80 45.60270787876966
4 82 86.85504632529224
4 84 63.78254184411489
4 85 42.224974439426006
4 88 97.67059294848387
4 89 25.565459417956017
4 90 71.60062223285358
4 91 94.71293448126185
4 94 59.67997297118457
4 95 47.4601386504768
4 97 97.34069705014326
4 99 90.16917679966959
4 100 95.69668827083923
4 102 57.262696781440184
4 103 73.38170694430801
4 104 60.07087542397643
4 105 36.72246057261475
4 106 16.19480816407214
4 108 31.572702200501205
4 109 77.82357456238203
4 112 22.976105985971802
4 113 59.72212593105394
4 115 60.509614552212724
4 116 98.65737118463095
4 118 38.80017588828432
4 119 43.5767585109957
4 120 29.23690144724358
4 121 47.40986843058456
4 123 22.831586757403553
4 124 41.662322647321474
4 125 76.59396112498095
4 126 60.793390858345994
4 127 70.39513720963818
4 129 21.02070977458511
4 131 61.67102278088715
4 133 11.514871566506123
4 134 62.268763889492426
4 138 77.76444917729894
4 139 92.84450242201952
4 140 98.66694366670893
4 143 73.87820020687782
4 144 63.94582443176195
4 145 57.31752830449059
4 147 10.017857587846347
4 150 38.65429127419319
4 151 21.22266327459672
4 152 37.51470975891809
4 153 35.53345674646328
4 157 90.67488100053967
4 158 67.23736736394208
4 159 66.6298227003636
4 161 60.59701407039345
4 163 82.75730649070528
4 165 20.826411681697596
4 166 88.41362082089812
4 168 45.198319474356644
4 170 20.814062062696948
4 171 55.20197751285149
4 172 31.74485745159347
4 174 3.011336991554939
4 175 13.398380574889183
4 176 56.77818649464438
4 177 54.186806361116346
4 178 67.34245191680921
4 179 76.52566198503554
4 180 69.38981796036602
4 183 94.13691650377186
4 184 17.500596734244844
4 185 51.63802123465588
4 187 79.9976638057653
4 188 3.5607705362147053
4 189 73.73323158398469
4 190 4.300532017351517
4 193 86.35779292041781
4 195 64.2897626552329
4 196 65.88183748157907
4 197 56.692480047647265
4 198 6.6050487415485755
4 199 11.443499298725968
5 7 86.36432324948129
5 8 10.180998066038432
5 9 75.83803971494042
5 10 97.00601631129508
5 11 17.477791857634138
5 12 42.64679408085351
5 14 69.70758764474276
5 16 77.9173276659799
5 20 66.23370137413639
5 21 71.82232879479095
5 22 45.733671528888976
5 24 88.44329974978086
5 25 27.75050020211132
5 27 73.84719999842406
5 30 79.86738495031177
5 31 26.734506380223138
5 33 96.61382503537982
5 35 96.6368014810097
5 36 99.28604312364115
5 40 26.625176040418985
5 43 27.940130405168585
5 44 33.5588432389673
5 45 66.64448777974921
5 47 74.34463924773624
5 48 23.055676177322987
5 49 38.69346064700415
5 52 48.53691644899604
5 55 69.82024877355683
5 56 61.28543653921647
5 58 81.67492684700161
5 60 82.35331781861895
5 61 26.863229226994093
5 62 28.90338058692202
5 63 12.336645793758219
5 67 16.537881011774104
5 68 76.29383583052847
5 69 30.466072685973888
5 71 46.17000200710827
5 72 95.38075520736477
5 74 84.4146448800902
5 77 71.48622925443264
5 78 93.60145146386404
5 80 22.424761290928984
5 83 81.40804257457417
5 86 71.29919574503766
5 87 4.154262964343163
5 90 9.050683632486155
5 91 26.07576232031117
5 92 25.724289556191582
5 94 49.78906200064016
5 95 91.57317006973773
5 96 84.44691514797402
5 97 69.87787257685721
5 98 62.654240307404265
5 99 1.7212223051140896
5 100 91.40621113273339
5 102 56.76633703901902
5 103 65.75380428108073
5 104 89.34150053349867
5 105 44.987528766580226
5 106 87.64929022241787
5 107 7.4351036851159655
5 108 26.680564239632098
5 109 79.83716416695857
5 110 50.096783898298675
5 111 55.909063443345445
5 112 51.41475385084862
5 113 94.69619602025465
5 117 44.039081160606884
5 118 5.43350573701736
5 119 64.68985293276786
5 120 49.17441861252444
5 121 90.21484631187539
5 122 95.97609379452564
5 123 24.743451811304688
5 124 39.15731745863037
5 125 33.237918986202985
5 127 54.572073515887126
5 128 93.6798107557733
5 129 50.71834784547031
5 131 59.5886696661692
5 132 25.4034846137664
5 136 11.215015955711413
5 137 71.01439608068529
5 139 41.39618279590558
5 140 63.810752954116424
5 143 81.56442037377656
5 144 15.8762509678487
5 145 1.113702811512836
5 147 66.35116749178697
5 148 78.65309160168508
5 149 85.26700121183146
5 150 52.90849883883594
5 151 42.07372174898941
5 152 77.13611657459691
5 154 62.39913857934781
5 155 34.110157067464876
5 156 68.33368705929477
5 158 26.840562650357764
5 159 69.5101425869686
5 160 62.34111896909583
5 161 78.20175503134473
5 162 90.04340033994384
5 163 33.06147228920905
5 164 52.463654388087676
5 165 67.01710569378542
5 167 76.26194184179879
5 168 39.11820163176255
5 173 62.6781137199273
5 174 33.736822485354196
5 177 19.838282513494914
5 178 48.277572956663604
5 179 88.048173507837
5 180 46.562320343926025
5 181 29.43307556446524
5 182 45.772518570360674
5 183 71.63912664805996
5 184 19.464441281324525
5 186 61.93720353580423
5 187 90.93968174552285
5 189 84.4621523812005
5 190 18.079792349242737
5 191 95.2540586695623
5 192 77.68617597691933
5 193 69.62695189976881
5 194 8.98473265480869
5 195 35.32912568395043
5 196 51.34966934861715
5 197 21.835713338513052
5 199 71.06322876916076
6 7 35.41091759963898
6 9 77.32651530957415
6 10 69.96643098214675
6 11 56.69860136799442
6 12 23.30568515477546
6 13 23.006213089736878
6 17 83.2782504611876
6 18 7.127657847100661
6 19 11.789671370261473
6 20 46.27238276402706
6 21 30.498724485106223
6 22 67.37203545815831
6 23 40.63760429828093
6 24 14.817329254516654
6 25 7.187427859740236
6 26 19.487511407489055
6 27 29.2017116484717
6 28 5.866563822901389
6 29 93.54354721751263
6 30 92.49131701641849
6 33 92.82184830693937
6 37 97.33961896151766
6 38 29.98657185793282
6 39 74.07441013925744
6 40 31.45937641545231
6 41 24.014752406365893
6 43 10.50163015836647
6 44 46.75181814811675
6 45 81.83382656629081
6 46 35.35561570955031
6 47 54.399291856493235
6 50 97.1467371447133
6 51 30.773143546303096
6 52 84.64077119490165
6 54 77.91257592960787
6 55 93.60629047225176
6 56 31.736337611409493
6 57 50.224602568781
6 58 6.163358778975708
6 59 99.58663687052953
6 60 84.39132741261686
6 62 16.271461714949414
6 63 38.24575703949776
6 64 96.7963623389044
6 65 65.24382624037601
6 66 5.658122550871579
6 67 45.48592348820786
6 68 34.29266518722572
6 69 4.138451955650443
6 70 48.4618378661927
6 72 12.939210064298036
6 73 36.37298067860782
6 74 24.400116011472118
6 75 62.34818181236272
6 79 28.141527696488648
6 80 41.092872434007894
6 81 20.84367391286076
6 82 21.75696719017735
6 83 4.811302973305327
6 86 52.6719420936484
6 87 89.83118178063832
6 88 17.82675438355914
6 89 19.502115549666197
6 90 73.62861599036178
6 95 79.85902408712424
6 97 58.72821484992794
6 98 67.4131094989043
6 99 19.012167074391773
6 100 31.858812785162083
6 101 76.06930455330591
6 102 63.672514501160606
6 105 80.09514473875711
6 106 24.056654195438078
6 107 73.0554657164492
6 111 56.67617198411341
6 112 4.117984973888272
6 113 30.37565139500632
6 114 18.36575406790035
6 115 44.15255326708699
6 121 93.67241549579252
6 122 1.890284899208602
6 123 39.61055032441732
6 125 84.55664388140212
6 126 93.97316315245932
6 127 53.859711704834076
6 130 6.446796027070424
6 132 46.85508961058503
6 133 94.16412974236923
6 134 9.489011749208778
6 135 16.564333563309933
6 136 98.99031747504281
6 138 98.21177398652443
6 139 20.4343626278838
6 141 38.62807319864593
6 143 38.72214734549426
6 144 34.06817191209662
6 146 33.35111031028654
6 148 39.119350367548066
6 149 74.2567124858869
6 151 54.89016767735434
6 152 65.64753753708189
6 154 81.05172867202678
6 155 1.418361919214386
6 159 91.49985790526985
6 161 17.722132047028268
6 162 64.13460865338494
6 163 2.6553088854610802
6 164 52.68093949278508
6 166 17.247759273099224
6 169 4.945334118271266
6 170 76.6775746755912
6 171 26.621424423568673
6 172 25.606434629804728
6 173 65.73355241249256
6 175 48.13339703522371
6 176 53.69654810986844
6 178 14.257465706439639
6 181 79.27688008401245
6 183 13.25828079230187
6 184 66.33916629060363
6 186 43.247912932388566
6 187 60.081834090915734
6 191 25.772537416884948
6 194 41.76493709201047
6 195 29.974145298555708
6 196 82.79639780175194
6 198 69.36422919298792
6 199 89.65460463270526
7 8 12.130291047841228
7 9 22.15697209129435
7 11 14.438852807531102
7 12 57.384958603886254
7 14 55.49151520853414
7 15 20.367039376966893
7 18 99.76439249453654
7 19 74.51208744798218
7 22 50.61538773861333
7 24 50.25458723238685
7 25 69.30628884349699
7 26 7.9820124711942215
7 28 67.82820736571823
7 29 79.9175526150585
7 30 73.69826748089645
7 32 87.44016526676701
7 33 83.20596528924254
7 34 84.44881781388398
7 36 34.13771978005048
7 38 79.24653107159735
7 39 50.69283094125815
7 41 7.142914042255994
7 44 74.76623150918044
7 45 62.121528371232884
7 46 84.01822625342461
7 48 9.669948918739543
7 49 59.37733415978793
7 51 14.945655447308965
7 54 68.70305346860304
7 55 14.303189431409114
7 56 29.64553979209819
7 57 28.9142588894501
7 59 48.4994204128054
7 60 97.98616907188767
7 61 27.681942942943415
7 62 3.381374593100657
7 63 77.76691366621787
7 65 22.670358882539066
7 66 2.058781229560539
7 68 11.251363824784923
7 69 89.37502012795439
7 70 30.614734063971724
7 71 54.66343577482581
7 74 13.807817645459568
7 78 47.620302521336335
7 79 48.644559080288694
7 81 98.84156502799496
7 82 76.65799927884554
7 83 43.20648209540351
7 84 82.66077067959583
7 86 22.266020436837042
7 87 44.25041394091975
7 88 63.291154655435555
7 89 70.81026782938893
7 90 47.930373361680864
7 91 44.34333646540928
7 92 72.41484926513586
7 94 56.88630694037576
7 96 94.59399734518792
7 97 68.08285007152641
7 98 89.66429639229571
7 99 18.96641500398402
7 101 67.18283465134654
7 102 50.90883023971559
7 103 90.47425280138975
7 104 83.7858555894295
7 109 67.2584665362177
7 110 96.08610314088757
7 111 52.141016224206325
7 112 45.463292932091875
7 113 6.5341392369784455
7 114 16.61588864909733
7 115 49.79884866783047
7 117 20.82892699834963
7 118 88.30094684245304
7 120 87.1801651999044
7 122 95.72942548596801
7 123 46.01227091663289
7 125 27.48336527240687
7 127 63.56071831245337
7 128 57.76973095644582
7 130 55.949375960533715
7 132 74.03036501761052
7 133 15.494378523626667
7 134 53.7097468499091
7 135 26.366120916477723
7 139 84.93502193642738
7 140 60.53593643246536
7 141 3.1111748075438195
7 143 1.8255025064834962
7 145 22.098593346004023
7 146 97.01339980281915
7 147 7.179857728939125
7 148 88.0679187173578
7 150 73.2052136367473
7 152 45.99016759412599
7 153 52.27624981627223
7 154 20.18509170018568
7 155 93.04029013145895
7 156 91.97962238972566
7 158 31.015444473402447
7 159 20.12441814857276
7 160 5.198821128742263
7 161 75.92008520088575
7 162 11.041455084889693
7 163 46.513828637400074
7 164 85.56583896862108
7 165 20.237284562732828
7 166 30.00610403516277
7 168 47.524494126205845
7 169 37.025347678300705
7 171 24.567277408196578
7 174 60.13319147743068
7 176 39.86451825127557
7 184 69.07916536596076
7 186 97.88154982287112
7 188 2.3719788899875422
7 189 37.360269070331825
7 190 35.46343018020919
7 191 74.73272425702885
7 192 11.472244528621044
7 194 17.674644735952132
7 196 59.210995047503516
7 197 87.6362386167291
7 199 63.62123670389661
8 9 49.612943884315015
8 11 52.31805605397179
8 12 65.24721962010149
8 13 96.22474740076534
8 14 56.348474882193486
8 15 4.642666438271063
8 17 96.34324012743556
8 21 47.70527059609896
8 22 38.256376355322814
8 23 29.48127762468828
8 25 82.46958826080356
8 26 39.50065060902974
8 29 74.47352481943557
8 33 9.567412292536387
8 34 13.056570772289167
8 35 87.11332681484897
8 36 8.324893376921938
8 38 71.06218459088413
8 39 23.59553552366882
8 40 64.00697561283027
8 42 28.025499783882093
8 43 11.813919992823775
8 44 25.31758748229398
8 46 82.18204019983048
8 48 7.505858529632111
8 49 3.2039709745722327
8 50 61.38261213381397
8 51 13.430772617915839
8 53 20.844039239109097
8 54 5.668334094717048
8 56 59.14310062396962
8 57 29.82267448772457
8 58 77.1182904287651
8 59 65.72590478342497
8 60 80.17983312449061
8 61 46.573027042457866
8 62 43.702548016036666
8 63 9.797919045538285
8 64 91.01284738062718
8 67 26.517276034171076
8 68 66.56825128941207
8 69 45.76826862129484
8 71 2.851932768051094
8 72 77.14032701282781
8 74 2.9946690314899787
8 75 79.15758512524775
8 77 71.1079268929306
8 78 25.77235018147571
8 79 59.96913670968545
8 81 62.35228833886899
8 82 88.22418253508603
8 83 53.3907431060189
8 84 84.80637496024208
8 86 71.3540299455267
8 87 81.52476269840533
8 91 79.42634599114675
8 92 47.10273477199584
8 93 42.84563907507569
8 94 33.553095430118965
8 95 1.5976131585385334
8 97 56.316752259319166
8 98 10.494446589086923
8 101 8.020834044613961
8 102 29.83230154089092
8 104 53.376732523420166
8 106 44.307102080233825
8 108 95.11134365494745
8 109 65.68715679642844
8 110 76.29786115850972
8 111 80.62428160649661
8 112 1.4362141706587712
8 115 6.668586345550346
8 116 21.92002812142518
8 117 88.01504774579838
8 118 41.04583731912917
8 119 69.2527356192041
8 121 33.927281284660744
8 123 54.37590191698886
8 124 99.91828491937281
8 126 91.99831873820575
8 127 27.026331728459265
8 128 56.844524279633866
8 129 24.06807036523208
8 130 37.47493116479581
8 133 26.116127495001912
8 134 64.35613910591003
8 137 67.31572370740211
8 139 49.218200700235585
8 140 53.601419950040814
8 141 94.05920036473816
8 143 21.365240624478325
8 145 1.7158390879437784
8 146 35.92808807739715
8 148 94.95102603292266
8 151 1.1976130475672182
8 152 58.64438005396012
8 153 62.05956436314064
8 154 11.86058235068345
8 156 48.77229836374005
8 157 19.08653395274612
8 158 30.626825588791522
8 160 9.93947362867703
8 162 86.36301660652533
8 164 3.782763621800684
8 168 60.34183168096525
8 170 52.87103309818788
8 171 17.90852319978372
8 172 11.603607779128666
8 173 16.211530440418866
8 174 82.99823626504781
8 175 78.19620170948264
8 178 72.97134547551846
8 182 83.93049244330822
8 183 6.428530279852967
8 184 27.631075492814823
8 186 43.14772756646508
8 187 91.3413910427926
8 188 83.95029208233125
8 189 78.05046088017592
8 190 69.96543753020879
8 191 22.427378935061338
8 192 63.567385439228325
8 194 77.05667755587554
8 197 62.22611526309156
8 198 93.57078931695861
8 199 84.08909330919406
9 10 62.798899078134646
9 11 85.47669573303557
9 13 85.59116176331004
9 14 83.09872013871333
9 15 34.73928396110207
9 17 41.15815843407983
9 19 24.614807881658574
9 20 99.94868621137812
9 21 7.772184571397301
9 25 74.42217526754723
9 30 83.87956082736193
9 33 43.20413562964086
9 35 36.215782984670945
9 36 83.61860777464133
9 38 49.168502654149655
9 39 61.56743178368731
9 43 9.386187664315049
9 45 37.09399804621672
9 46 11.614434897562715
9 47 0.9400883568548554
9 48 81.64385801740247
9 49 62.17760781967372
9 50 68.72066815540498
